date,entity,currency,account_type,balance
2025-10-06,Entity A,USD,payable,1288080.6
2025-10-06,Entity A,EUR,payable,1334189.79
2025-10-06,Entity A,GBP,payable,1355642.25
2025-10-06,Entity A,JPY,payable,1308489.59
2025-10-06,Entity A,CAD,payable,1311743.21
2025-10-06,Entity B,USD,payable,1271284.48
2025-10-06,Entity B,EUR,payable,1301783.62
2025-10-06,Entity B,GBP,payable,1289685.44
2025-10-06,Entity B,JPY,payable,1287293.82
2025-10-06,Entity B,CAD,payable,1348541.08
2025-10-06,Entity C,USD,payable,1285712.42
2025-10-06,Entity C,EUR,payable,1278680.15
2025-10-06,Entity C,GBP,payable,1321962.63
2025-10-06,Entity C,JPY,payable,1347050.37
2025-10-06,Entity C,CAD,payable,1284226.33
2025-10-07,Entity A,USD,payable,1299951.53
2025-10-07,Entity A,EUR,payable,1327201.33
2025-10-07,Entity A,GBP,payable,1269602.74
2025-10-07,Entity A,JPY,payable,1299549.26
2025-10-07,Entity A,CAD,payable,1349106.45
2025-10-07,Entity B,USD,payable,1322552.85
2025-10-07,Entity B,EUR,payable,1336134.67
2025-10-07,Entity B,GBP,payable,1330098.78
2025-10-07,Entity B,JPY,payable,1346516.86
2025-10-07,Entity B,CAD,payable,1348940.11
2025-10-07,Entity C,USD,payable,1329716.46
2025-10-07,Entity C,EUR,payable,1291581.72
2025-10-07,Entity C,GBP,payable,1293015.61
2025-10-07,Entity C,JPY,payable,1314513.92
2025-10-07,Entity C,CAD,payable,1318230.9
2025-10-08,Entity A,USD,payable,1273255.56
2025-10-08,Entity A,EUR,payable,1307988.69
2025-10-08,Entity A,GBP,payable,1315322.09
2025-10-08,Entity A,JPY,payable,1293911.26
2025-10-08,Entity A,CAD,payable,1336580.08
2025-10-08,Entity B,USD,payable,1313482.6
2025-10-08,Entity B,EUR,payable,1262224.03
2025-10-08,Entity B,GBP,payable,1310308.96
2025-10-08,Entity B,JPY,payable,1292775.67
2025-10-08,Entity B,CAD,payable,1301609.22
2025-10-08,Entity C,USD,payable,1296096.77
2025-10-08,Entity C,EUR,payable,1300518.14
2025-10-08,Entity C,GBP,payable,1341244.84
2025-10-08,Entity C,JPY,payable,1341161.09
2025-10-08,Entity C,CAD,payable,1322308.59
2025-10-09,Entity A,USD,payable,1301375.46
2025-10-09,Entity A,EUR,payable,1279348.29
2025-10-09,Entity A,GBP,payable,1300147.95
2025-10-09,Entity A,JPY,payable,1279461.22
2025-10-09,Entity A,CAD,payable,1284456.22
2025-10-09,Entity B,USD,payable,1315281.51
2025-10-09,Entity B,EUR,payable,1259184.58
2025-10-09,Entity B,GBP,payable,1333279.58
2025-10-09,Entity B,JPY,payable,1318333.0
2025-10-09,Entity B,CAD,payable,1278115.62
2025-10-09,Entity C,USD,payable,1316391.3
2025-10-09,Entity C,EUR,payable,1262380.88
2025-10-09,Entity C,GBP,payable,1282886.83
2025-10-09,Entity C,JPY,payable,1342427.14
2025-10-09,Entity C,CAD,payable,1301366.34
2025-10-10,Entity A,USD,payable,1286811.3
2025-10-10,Entity A,EUR,payable,1320737.79
2025-10-10,Entity A,GBP,payable,1249499.58
2025-10-10,Entity A,JPY,payable,1269321.12
2025-10-10,Entity A,CAD,payable,1327708.37
2025-10-10,Entity B,USD,payable,1263487.82
2025-10-10,Entity B,EUR,payable,1326538.7
2025-10-10,Entity B,GBP,payable,1249285.53
2025-10-10,Entity B,JPY,payable,1296657.14
2025-10-10,Entity B,CAD,payable,1252380.56
2025-10-10,Entity C,USD,payable,1300472.54
2025-10-10,Entity C,EUR,payable,1329351.37
2025-10-10,Entity C,GBP,payable,1299742.48
2025-10-10,Entity C,JPY,payable,1251103.98
2025-10-10,Entity C,CAD,payable,1243408.85
2025-10-11,Entity A,USD,payable,1328860.42
2025-10-11,Entity A,EUR,payable,1245752.66
2025-10-11,Entity A,GBP,payable,1322361.82
2025-10-11,Entity A,JPY,payable,1325800.77
2025-10-11,Entity A,CAD,payable,1264620.01
2025-10-11,Entity B,USD,payable,1315059.23
2025-10-11,Entity B,EUR,payable,1314678.62
2025-10-11,Entity B,GBP,payable,1275282.26
2025-10-11,Entity B,JPY,payable,1311424.46
2025-10-11,Entity B,CAD,payable,1244942.36
2025-10-11,Entity C,USD,payable,1265454.31
2025-10-11,Entity C,EUR,payable,1284868.17
2025-10-11,Entity C,GBP,payable,1253073.14
2025-10-11,Entity C,JPY,payable,1265781.07
2025-10-11,Entity C,CAD,payable,1322024.43
2025-10-12,Entity A,USD,payable,1242980.17
2025-10-12,Entity A,EUR,payable,1260685.16
2025-10-12,Entity A,GBP,payable,1296260.24
2025-10-12,Entity A,JPY,payable,1277273.5
2025-10-12,Entity A,CAD,payable,1281267.77
2025-10-12,Entity B,USD,payable,1229922.03
2025-10-12,Entity B,EUR,payable,1225773.98
2025-10-12,Entity B,GBP,payable,1321313.9
2025-10-12,Entity B,JPY,payable,1274299.35
2025-10-12,Entity B,CAD,payable,1248581.94
2025-10-12,Entity C,USD,payable,1237565.87
2025-10-12,Entity C,EUR,payable,1294838.75
2025-10-12,Entity C,GBP,payable,1276831.13
2025-10-12,Entity C,JPY,payable,1321148.93
2025-10-12,Entity C,CAD,payable,1307004.44
2025-10-13,Entity A,USD,payable,1261295.96
2025-10-13,Entity A,EUR,payable,1285954.6
2025-10-13,Entity A,GBP,payable,1227436.65
2025-10-13,Entity A,JPY,payable,1301585.28
2025-10-13,Entity A,CAD,payable,1263375.22
2025-10-13,Entity B,USD,payable,1263836.57
2025-10-13,Entity B,EUR,payable,1278052.22
2025-10-13,Entity B,GBP,payable,1253935.25
2025-10-13,Entity B,JPY,payable,1266141.85
2025-10-13,Entity B,CAD,payable,1240783.12
2025-10-13,Entity C,USD,payable,1284241.93
2025-10-13,Entity C,EUR,payable,1294894.65
2025-10-13,Entity C,GBP,payable,1274464.55
2025-10-13,Entity C,JPY,payable,1273844.05
2025-10-13,Entity C,CAD,payable,1296202.32
2025-10-14,Entity A,USD,payable,1258457.61
2025-10-14,Entity A,EUR,payable,1302989.38
2025-10-14,Entity A,GBP,payable,1246786.27
2025-10-14,Entity A,JPY,payable,1264546.14
2025-10-14,Entity A,CAD,payable,1300812.03
2025-10-14,Entity B,USD,payable,1259287.71
2025-10-14,Entity B,EUR,payable,1261505.98
2025-10-14,Entity B,GBP,payable,1292277.15
2025-10-14,Entity B,JPY,payable,1300149.66
2025-10-14,Entity B,CAD,payable,1225412.48
2025-10-14,Entity C,USD,payable,1254335.64
2025-10-14,Entity C,EUR,payable,1279952.98
2025-10-14,Entity C,GBP,payable,1263478.72
2025-10-14,Entity C,JPY,payable,1289163.02
2025-10-14,Entity C,CAD,payable,1286148.18
2025-10-15,Entity A,USD,payable,1302179.79
2025-10-15,Entity A,EUR,payable,1234060.12
2025-10-15,Entity A,GBP,payable,1286091.88
2025-10-15,Entity A,JPY,payable,1308483.36
2025-10-15,Entity A,CAD,payable,1269887.22
2025-10-15,Entity B,USD,payable,1276457.01
2025-10-15,Entity B,EUR,payable,1259655.07
2025-10-15,Entity B,GBP,payable,1257347.74
2025-10-15,Entity B,JPY,payable,1248954.75
2025-10-15,Entity B,CAD,payable,1255611.22
2025-10-15,Entity C,USD,payable,1241086.18
2025-10-15,Entity C,EUR,payable,1241528.91
2025-10-15,Entity C,GBP,payable,1264188.11
2025-10-15,Entity C,JPY,payable,1214621.63
2025-10-15,Entity C,CAD,payable,1264910.03
2025-10-16,Entity A,USD,payable,1213973.01
2025-10-16,Entity A,EUR,payable,1264934.27
2025-10-16,Entity A,GBP,payable,1264832.79
2025-10-16,Entity A,JPY,payable,1212901.55
2025-10-16,Entity A,CAD,payable,1247408.96
2025-10-16,Entity B,USD,payable,1238648.46
2025-10-16,Entity B,EUR,payable,1252456.17
2025-10-16,Entity B,GBP,payable,1302148.48
2025-10-16,Entity B,JPY,payable,1284575.35
2025-10-16,Entity B,CAD,payable,1217709.4
2025-10-16,Entity C,USD,payable,1294822.99
2025-10-16,Entity C,EUR,payable,1240143.69
2025-10-16,Entity C,GBP,payable,1237288.87
2025-10-16,Entity C,JPY,payable,1217578.99
2025-10-16,Entity C,CAD,payable,1285400.34
2025-10-17,Entity A,USD,payable,1252108.41
2025-10-17,Entity A,EUR,payable,1259756.91
2025-10-17,Entity A,GBP,payable,1209447.18
2025-10-17,Entity A,JPY,payable,1264635.75
2025-10-17,Entity A,CAD,payable,1225462.12
2025-10-17,Entity B,USD,payable,1240909.11
2025-10-17,Entity B,EUR,payable,1223249.02
2025-10-17,Entity B,GBP,payable,1230413.93
2025-10-17,Entity B,JPY,payable,1275595.34
2025-10-17,Entity B,CAD,payable,1261423.73
2025-10-17,Entity C,USD,payable,1242682.91
2025-10-17,Entity C,EUR,payable,1228964.79
2025-10-17,Entity C,GBP,payable,1267413.59
2025-10-17,Entity C,JPY,payable,1261598.42
2025-10-17,Entity C,CAD,payable,1268741.78
2025-10-18,Entity A,USD,payable,1230189.08
2025-10-18,Entity A,EUR,payable,1270237.27
2025-10-18,Entity A,GBP,payable,1254134.45
2025-10-18,Entity A,JPY,payable,1282534.52
2025-10-18,Entity A,CAD,payable,1214407.82
2025-10-18,Entity B,USD,payable,1246660.65
2025-10-18,Entity B,EUR,payable,1268215.81
2025-10-18,Entity B,GBP,payable,1218557.54
2025-10-18,Entity B,JPY,payable,1243264.74
2025-10-18,Entity B,CAD,payable,1233666.21
2025-10-18,Entity C,USD,payable,1220978.42
2025-10-18,Entity C,EUR,payable,1250723.91
2025-10-18,Entity C,GBP,payable,1274456.2
2025-10-18,Entity C,JPY,payable,1212965.32
2025-10-18,Entity C,CAD,payable,1267386.7
2025-10-19,Entity A,USD,payable,1246061.35
2025-10-19,Entity A,EUR,payable,1249949.92
2025-10-19,Entity A,GBP,payable,1273032.82
2025-10-19,Entity A,JPY,payable,1257460.26
2025-10-19,Entity A,CAD,payable,1206655.89
2025-10-19,Entity B,USD,payable,1273668.95
2025-10-19,Entity B,EUR,payable,1221519.21
2025-10-19,Entity B,GBP,payable,1189858.64
2025-10-19,Entity B,JPY,payable,1285326.0
2025-10-19,Entity B,CAD,payable,1279749.57
2025-10-19,Entity C,USD,payable,1227911.06
2025-10-19,Entity C,EUR,payable,1282596.66
2025-10-19,Entity C,GBP,payable,1246831.53
2025-10-19,Entity C,JPY,payable,1246613.98
2025-10-19,Entity C,CAD,payable,1254312.76
2025-10-20,Entity A,USD,payable,1274840.74
2025-10-20,Entity A,EUR,payable,1259838.68
2025-10-20,Entity A,GBP,payable,1191731.65
2025-10-20,Entity A,JPY,payable,1271524.17
2025-10-20,Entity A,CAD,payable,1228423.37
2025-10-20,Entity B,USD,payable,1238535.81
2025-10-20,Entity B,EUR,payable,1210165.53
2025-10-20,Entity B,GBP,payable,1278265.26
2025-10-20,Entity B,JPY,payable,1269370.06
2025-10-20,Entity B,CAD,payable,1263470.91
2025-10-20,Entity C,USD,payable,1269647.56
2025-10-20,Entity C,EUR,payable,1229515.34
2025-10-20,Entity C,GBP,payable,1208666.75
2025-10-20,Entity C,JPY,payable,1187942.88
2025-10-20,Entity C,CAD,payable,1184787.41
2025-10-21,Entity A,USD,payable,1218155.7
2025-10-21,Entity A,EUR,payable,1258941.51
2025-10-21,Entity A,GBP,payable,1181281.1
2025-10-21,Entity A,JPY,payable,1219102.42
2025-10-21,Entity A,CAD,payable,1251102.13
2025-10-21,Entity B,USD,payable,1226356.21
2025-10-21,Entity B,EUR,payable,1220848.08
2025-10-21,Entity B,GBP,payable,1253230.75
2025-10-21,Entity B,JPY,payable,1221030.84
2025-10-21,Entity B,CAD,payable,1225760.33
2025-10-21,Entity C,USD,payable,1273071.22
2025-10-21,Entity C,EUR,payable,1257008.43
2025-10-21,Entity C,GBP,payable,1233941.6
2025-10-21,Entity C,JPY,payable,1201394.19
2025-10-21,Entity C,CAD,payable,1213847.31
2025-10-22,Entity A,USD,payable,1202566.39
2025-10-22,Entity A,EUR,payable,1262389.07
2025-10-22,Entity A,GBP,payable,1250482.66
2025-10-22,Entity A,JPY,payable,1195858.35
2025-10-22,Entity A,CAD,payable,1232388.05
2025-10-22,Entity B,USD,payable,1222780.82
2025-10-22,Entity B,EUR,payable,1182230.64
2025-10-22,Entity B,GBP,payable,1197829.52
2025-10-22,Entity B,JPY,payable,1261897.26
2025-10-22,Entity B,CAD,payable,1258579.56
2025-10-22,Entity C,USD,payable,1261835.49
2025-10-22,Entity C,EUR,payable,1175364.85
2025-10-22,Entity C,GBP,payable,1248006.72
2025-10-22,Entity C,JPY,payable,1248219.6
2025-10-22,Entity C,CAD,payable,1224795.9
2025-10-23,Entity A,USD,payable,1223432.32
2025-10-23,Entity A,EUR,payable,1263806.28
2025-10-23,Entity A,GBP,payable,1224679.82
2025-10-23,Entity A,JPY,payable,1246812.98
2025-10-23,Entity A,CAD,payable,1225043.36
2025-10-23,Entity B,USD,payable,1255519.15
2025-10-23,Entity B,EUR,payable,1258034.05
2025-10-23,Entity B,GBP,payable,1204361.24
2025-10-23,Entity B,JPY,payable,1241219.97
2025-10-23,Entity B,CAD,payable,1261121.64
2025-10-23,Entity C,USD,payable,1178579.81
2025-10-23,Entity C,EUR,payable,1264359.47
2025-10-23,Entity C,GBP,payable,1186195.33
2025-10-23,Entity C,JPY,payable,1249223.91
2025-10-23,Entity C,CAD,payable,1234493.9
2025-10-24,Entity A,USD,payable,1255501.5
2025-10-24,Entity A,EUR,payable,1191009.67
2025-10-24,Entity A,GBP,payable,1200085.87
2025-10-24,Entity A,JPY,payable,1188782.1
2025-10-24,Entity A,CAD,payable,1228721.11
2025-10-24,Entity B,USD,payable,1249694.28
2025-10-24,Entity B,EUR,payable,1222817.28
2025-10-24,Entity B,GBP,payable,1204196.8
2025-10-24,Entity B,JPY,payable,1256380.89
2025-10-24,Entity B,CAD,payable,1251181.29
2025-10-24,Entity C,USD,payable,1211247.87
2025-10-24,Entity C,EUR,payable,1253835.05
2025-10-24,Entity C,GBP,payable,1188235.98
2025-10-24,Entity C,JPY,payable,1252601.76
2025-10-24,Entity C,CAD,payable,1193896.23
2025-10-25,Entity A,USD,payable,1193483.18
2025-10-25,Entity A,EUR,payable,1167346.23
2025-10-25,Entity A,GBP,payable,1236680.65
2025-10-25,Entity A,JPY,payable,1210827.4
2025-10-25,Entity A,CAD,payable,1219225.18
2025-10-25,Entity B,USD,payable,1200628.9
2025-10-25,Entity B,EUR,payable,1167738.63
2025-10-25,Entity B,GBP,payable,1197168.24
2025-10-25,Entity B,JPY,payable,1200790.81
2025-10-25,Entity B,CAD,payable,1229342.92
2025-10-25,Entity C,USD,payable,1163195.76
2025-10-25,Entity C,EUR,payable,1217112.67
2025-10-25,Entity C,GBP,payable,1156421.77
2025-10-25,Entity C,JPY,payable,1170147.4
2025-10-25,Entity C,CAD,payable,1233318.09
2025-10-26,Entity A,USD,payable,1246158.75
2025-10-26,Entity A,EUR,payable,1227781.27
2025-10-26,Entity A,GBP,payable,1227905.66
2025-10-26,Entity A,JPY,payable,1246468.47
2025-10-26,Entity A,CAD,payable,1209249.67
2025-10-26,Entity B,USD,payable,1220895.71
2025-10-26,Entity B,EUR,payable,1238841.66
2025-10-26,Entity B,GBP,payable,1165512.18
2025-10-26,Entity B,JPY,payable,1178065.31
2025-10-26,Entity B,CAD,payable,1214022.83
2025-10-26,Entity C,USD,payable,1167151.23
2025-10-26,Entity C,EUR,payable,1239135.2
2025-10-26,Entity C,GBP,payable,1239301.38
2025-10-26,Entity C,JPY,payable,1151489.37
2025-10-26,Entity C,CAD,payable,1233718.44
2025-10-27,Entity A,USD,payable,1233914.15
2025-10-27,Entity A,EUR,payable,1196959.11
2025-10-27,Entity A,GBP,payable,1162250.5
2025-10-27,Entity A,JPY,payable,1205033.25
2025-10-27,Entity A,CAD,payable,1206439.69
2025-10-27,Entity B,USD,payable,1159829.29
2025-10-27,Entity B,EUR,payable,1236610.97
2025-10-27,Entity B,GBP,payable,1169701.39
2025-10-27,Entity B,JPY,payable,1174418.06
2025-10-27,Entity B,CAD,payable,1175249.19
2025-10-27,Entity C,USD,payable,1228408.41
2025-10-27,Entity C,EUR,payable,1241493.39
2025-10-27,Entity C,GBP,payable,1199835.44
2025-10-27,Entity C,JPY,payable,1171198.88
2025-10-27,Entity C,CAD,payable,1168194.23
2025-10-28,Entity A,USD,payable,1172517.76
2025-10-28,Entity A,EUR,payable,1172183.43
2025-10-28,Entity A,GBP,payable,1226650.36
2025-10-28,Entity A,JPY,payable,1178760.32
2025-10-28,Entity A,CAD,payable,1146604.4
2025-10-28,Entity B,USD,payable,1156398.88
2025-10-28,Entity B,EUR,payable,1186777.19
2025-10-28,Entity B,GBP,payable,1159168.03
2025-10-28,Entity B,JPY,payable,1230820.28
2025-10-28,Entity B,CAD,payable,1141403.08
2025-10-28,Entity C,USD,payable,1229749.96
2025-10-28,Entity C,EUR,payable,1227239.86
2025-10-28,Entity C,GBP,payable,1210545.29
2025-10-28,Entity C,JPY,payable,1206336.68
2025-10-28,Entity C,CAD,payable,1211296.75
2025-10-29,Entity A,USD,payable,1193483.23
2025-10-29,Entity A,EUR,payable,1191678.04
2025-10-29,Entity A,GBP,payable,1165361.51
2025-10-29,Entity A,JPY,payable,1207414.63
2025-10-29,Entity A,CAD,payable,1148009.3
2025-10-29,Entity B,USD,payable,1213135.7
2025-10-29,Entity B,EUR,payable,1190552.47
2025-10-29,Entity B,GBP,payable,1159069.4
2025-10-29,Entity B,JPY,payable,1233907.39
2025-10-29,Entity B,CAD,payable,1211202.69
2025-10-29,Entity C,USD,payable,1175339.13
2025-10-29,Entity C,EUR,payable,1233623.6
2025-10-29,Entity C,GBP,payable,1223551.83
2025-10-29,Entity C,JPY,payable,1146961.85
2025-10-29,Entity C,CAD,payable,1172348.01
2025-10-30,Entity A,USD,payable,1165890.52
2025-10-30,Entity A,EUR,payable,1198015.59
2025-10-30,Entity A,GBP,payable,1133463.42
2025-10-30,Entity A,JPY,payable,1169809.31
2025-10-30,Entity A,CAD,payable,1132365.57
2025-10-30,Entity B,USD,payable,1174334.5
2025-10-30,Entity B,EUR,payable,1177322.71
2025-10-30,Entity B,GBP,payable,1191274.66
2025-10-30,Entity B,JPY,payable,1201606.97
2025-10-30,Entity B,CAD,payable,1188694.28
2025-10-30,Entity C,USD,payable,1204090.62
2025-10-30,Entity C,EUR,payable,1193563.7
2025-10-30,Entity C,GBP,payable,1159967.07
2025-10-30,Entity C,JPY,payable,1183781.19
2025-10-30,Entity C,CAD,payable,1150285.58
2025-10-31,Entity A,USD,payable,1219443.96
2025-10-31,Entity A,EUR,payable,1217471.53
2025-10-31,Entity A,GBP,payable,1195651.71
2025-10-31,Entity A,JPY,payable,1163117.53
2025-10-31,Entity A,CAD,payable,1164864.87
2025-10-31,Entity B,USD,payable,1170202.57
2025-10-31,Entity B,EUR,payable,1204062.62
2025-10-31,Entity B,GBP,payable,1154519.2
2025-10-31,Entity B,JPY,payable,1169512.17
2025-10-31,Entity B,CAD,payable,1216480.73
2025-10-31,Entity C,USD,payable,1219297.52
2025-10-31,Entity C,EUR,payable,1156017.38
2025-10-31,Entity C,GBP,payable,1218590.08
2025-10-31,Entity C,JPY,payable,1172018.21
2025-10-31,Entity C,CAD,payable,1225637.49
2025-11-01,Entity A,USD,payable,1167974.72
2025-11-01,Entity A,EUR,payable,1157934.97
2025-11-01,Entity A,GBP,payable,1159072.36
2025-11-01,Entity A,JPY,payable,1148044.01
2025-11-01,Entity A,CAD,payable,1158227.65
2025-11-01,Entity B,USD,payable,1142434.96
2025-11-01,Entity B,EUR,payable,1162769.3
2025-11-01,Entity B,GBP,payable,1207760.73
2025-11-01,Entity B,JPY,payable,1194773.43
2025-11-01,Entity B,CAD,payable,1193382.66
2025-11-01,Entity C,USD,payable,1186128.1
2025-11-01,Entity C,EUR,payable,1169266.88
2025-11-01,Entity C,GBP,payable,1215488.67
2025-11-01,Entity C,JPY,payable,1170984.09
2025-11-01,Entity C,CAD,payable,1170391.09
2025-11-02,Entity A,USD,payable,1185527.98
2025-11-02,Entity A,EUR,payable,1173954.73
2025-11-02,Entity A,GBP,payable,1182284.99
2025-11-02,Entity A,JPY,payable,1162702.08
2025-11-02,Entity A,CAD,payable,1180431.36
2025-11-02,Entity B,USD,payable,1129601.21
2025-11-02,Entity B,EUR,payable,1200057.11
2025-11-02,Entity B,GBP,payable,1217634.15
2025-11-02,Entity B,JPY,payable,1194713.5
2025-11-02,Entity B,CAD,payable,1119957.33
2025-11-02,Entity C,USD,payable,1131130.72
2025-11-02,Entity C,EUR,payable,1184507.43
2025-11-02,Entity C,GBP,payable,1121678.44
2025-11-02,Entity C,JPY,payable,1173744.09
2025-11-02,Entity C,CAD,payable,1214885.87
2025-11-03,Entity A,USD,payable,1157998.07
2025-11-03,Entity A,EUR,payable,1133537.09
2025-11-03,Entity A,GBP,payable,1179349.76
2025-11-03,Entity A,JPY,payable,1164855.59
2025-11-03,Entity A,CAD,payable,1206252.42
2025-11-03,Entity B,USD,payable,1211837.46
2025-11-03,Entity B,EUR,payable,1137552.75
2025-11-03,Entity B,GBP,payable,1177998.09
2025-11-03,Entity B,JPY,payable,1138899.14
2025-11-03,Entity B,CAD,payable,1163400.64
2025-11-03,Entity C,USD,payable,1200540.09
2025-11-03,Entity C,EUR,payable,1159278.32
2025-11-03,Entity C,GBP,payable,1162018.45
2025-11-03,Entity C,JPY,payable,1214435.52
2025-11-03,Entity C,CAD,payable,1204845.32
2025-11-04,Entity A,USD,payable,1170206.43
2025-11-04,Entity A,EUR,payable,1153870.2
2025-11-04,Entity A,GBP,payable,1161960.88
2025-11-04,Entity A,JPY,payable,1187804.64
2025-11-04,Entity A,CAD,payable,1139375.27
2025-11-04,Entity B,USD,payable,1118691.99
2025-11-04,Entity B,EUR,payable,1208891.81
2025-11-04,Entity B,GBP,payable,1183134.61
2025-11-04,Entity B,JPY,payable,1196203.41
2025-11-04,Entity B,CAD,payable,1131339.39
2025-11-04,Entity C,USD,payable,1207572.48
2025-11-04,Entity C,EUR,payable,1197642.49
2025-11-04,Entity C,GBP,payable,1172077.43
2025-11-04,Entity C,JPY,payable,1190522.14
2025-11-04,Entity C,CAD,payable,1136800.5
2025-11-05,Entity A,USD,payable,1179553.83
2025-11-05,Entity A,EUR,payable,1157271.09
2025-11-05,Entity A,GBP,payable,1140594.89
2025-11-05,Entity A,JPY,payable,1168210.52
2025-11-05,Entity A,CAD,payable,1151005.73
2025-11-05,Entity B,USD,payable,1186610.37
2025-11-05,Entity B,EUR,payable,1123824.25
2025-11-05,Entity B,GBP,payable,1189126.51
2025-11-05,Entity B,JPY,payable,1163687.41
2025-11-05,Entity B,CAD,payable,1168470.85
2025-11-05,Entity C,USD,payable,1154975.26
2025-11-05,Entity C,EUR,payable,1193667.78
2025-11-05,Entity C,GBP,payable,1154930.73
2025-11-05,Entity C,JPY,payable,1140380.35
2025-11-05,Entity C,CAD,payable,1122587.55
2025-11-06,Entity A,USD,payable,1143285.16
2025-11-06,Entity A,EUR,payable,1135119.66
2025-11-06,Entity A,GBP,payable,1159020.04
2025-11-06,Entity A,JPY,payable,1145270.56
2025-11-06,Entity A,CAD,payable,1132284.37
2025-11-06,Entity B,USD,payable,1136480.72
2025-11-06,Entity B,EUR,payable,1172748.92
2025-11-06,Entity B,GBP,payable,1166287.96
2025-11-06,Entity B,JPY,payable,1186702.26
2025-11-06,Entity B,CAD,payable,1156144.13
2025-11-06,Entity C,USD,payable,1173952.88
2025-11-06,Entity C,EUR,payable,1192742.98
2025-11-06,Entity C,GBP,payable,1169408.58
2025-11-06,Entity C,JPY,payable,1129815.43
2025-11-06,Entity C,CAD,payable,1138186.96
2025-11-07,Entity A,USD,payable,1105658.78
2025-11-07,Entity A,EUR,payable,1132883.17
2025-11-07,Entity A,GBP,payable,1190334.95
2025-11-07,Entity A,JPY,payable,1126407.29
2025-11-07,Entity A,CAD,payable,1147956.25
2025-11-07,Entity B,USD,payable,1161985.94
2025-11-07,Entity B,EUR,payable,1156897.29
2025-11-07,Entity B,GBP,payable,1197611.38
2025-11-07,Entity B,JPY,payable,1201312.19
2025-11-07,Entity B,CAD,payable,1113920.21
2025-11-07,Entity C,USD,payable,1202216.25
2025-11-07,Entity C,EUR,payable,1135785.56
2025-11-07,Entity C,GBP,payable,1166598.75
2025-11-07,Entity C,JPY,payable,1156113.72
2025-11-07,Entity C,CAD,payable,1142335.01
2025-11-08,Entity A,USD,payable,1185155.13
2025-11-08,Entity A,EUR,payable,1183527.27
2025-11-08,Entity A,GBP,payable,1110901.33
2025-11-08,Entity A,JPY,payable,1107871.32
2025-11-08,Entity A,CAD,payable,1145420.51
2025-11-08,Entity B,USD,payable,1189690.6
2025-11-08,Entity B,EUR,payable,1127231.97
2025-11-08,Entity B,GBP,payable,1143070.86
2025-11-08,Entity B,JPY,payable,1141853.54
2025-11-08,Entity B,CAD,payable,1129167.53
2025-11-08,Entity C,USD,payable,1165955.53
2025-11-08,Entity C,EUR,payable,1165840.36
2025-11-08,Entity C,GBP,payable,1128284.62
2025-11-08,Entity C,JPY,payable,1157591.71
2025-11-08,Entity C,CAD,payable,1153230.77
2025-11-09,Entity A,USD,payable,1126009.49
2025-11-09,Entity A,EUR,payable,1123605.22
2025-11-09,Entity A,GBP,payable,1163057.19
2025-11-09,Entity A,JPY,payable,1151731.77
2025-11-09,Entity A,CAD,payable,1173295.3
2025-11-09,Entity B,USD,payable,1175026.94
2025-11-09,Entity B,EUR,payable,1114389.71
2025-11-09,Entity B,GBP,payable,1165569.16
2025-11-09,Entity B,JPY,payable,1144387.23
2025-11-09,Entity B,CAD,payable,1099661.87
2025-11-09,Entity C,USD,payable,1192931.56
2025-11-09,Entity C,EUR,payable,1186250.89
2025-11-09,Entity C,GBP,payable,1109577.11
2025-11-09,Entity C,JPY,payable,1174187.23
2025-11-09,Entity C,CAD,payable,1189881.53
2025-11-10,Entity A,USD,payable,1133077.52
2025-11-10,Entity A,EUR,payable,1125272.52
2025-11-10,Entity A,GBP,payable,1095548.11
2025-11-10,Entity A,JPY,payable,1165465.77
2025-11-10,Entity A,CAD,payable,1142093.75
2025-11-10,Entity B,USD,payable,1165052.04
2025-11-10,Entity B,EUR,payable,1140129.63
2025-11-10,Entity B,GBP,payable,1099304.15
2025-11-10,Entity B,JPY,payable,1131674.8
2025-11-10,Entity B,CAD,payable,1189000.81
2025-11-10,Entity C,USD,payable,1148164.78
2025-11-10,Entity C,EUR,payable,1107920.71
2025-11-10,Entity C,GBP,payable,1102581.96
2025-11-10,Entity C,JPY,payable,1161215.71
2025-11-10,Entity C,CAD,payable,1095449.61
2025-11-11,Entity A,USD,payable,1187841.26
2025-11-11,Entity A,EUR,payable,1095050.31
2025-11-11,Entity A,GBP,payable,1167485.87
2025-11-11,Entity A,JPY,payable,1160236.45
2025-11-11,Entity A,CAD,payable,1126896.36
2025-11-11,Entity B,USD,payable,1171047.83
2025-11-11,Entity B,EUR,payable,1165168.47
2025-11-11,Entity B,GBP,payable,1121426.03
2025-11-11,Entity B,JPY,payable,1121650.88
2025-11-11,Entity B,CAD,payable,1134491.21
2025-11-11,Entity C,USD,payable,1187096.67
2025-11-11,Entity C,EUR,payable,1131143.93
2025-11-11,Entity C,GBP,payable,1094570.28
2025-11-11,Entity C,JPY,payable,1171871.12
2025-11-11,Entity C,CAD,payable,1149024.73
2025-11-12,Entity A,USD,payable,1183750.3
2025-11-12,Entity A,EUR,payable,1168987.79
2025-11-12,Entity A,GBP,payable,1091671.08
2025-11-12,Entity A,JPY,payable,1163755.06
2025-11-12,Entity A,CAD,payable,1138428.01
2025-11-12,Entity B,USD,payable,1119057.78
2025-11-12,Entity B,EUR,payable,1108490.42
2025-11-12,Entity B,GBP,payable,1131960.17
