date,entity,currency,account_type,balance
2025-10-08,Entity B,JPY,payable,1374117.3
2025-10-08,Entity B,CAD,payable,1375017.38
2025-10-08,Entity C,USD,payable,1277917.0
2025-10-08,Entity C,EUR,payable,1348773.27
2025-10-08,Entity C,GBP,payable,1298570.18
2025-10-08,Entity C,JPY,payable,1389972.96
2025-10-08,Entity C,CAD,payable,1385269.67
2025-10-09,Entity A,USD,payable,1347260.52
2025-10-09,Entity A,EUR,payable,1352539.8
2025-10-09,Entity A,GBP,payable,1364730.93
2025-10-09,Entity A,JPY,payable,1293069.88
2025-10-09,Entity A,CAD,payable,1396620.34
2025-10-09,Entity B,USD,payable,1372267.83
2025-10-09,Entity B,EUR,payable,1421988.62
2025-10-09,Entity B,GBP,payable,1339245.24
2025-10-09,Entity B,JPY,payable,1358416.69
2025-10-09,Entity B,CAD,payable,1322920.6
2025-10-09,Entity C,USD,payable,1343009.99
2025-10-09,Entity C,EUR,payable,1335902.33
2025-10-09,Entity C,GBP,payable,1423020.56
2025-10-09,Entity C,JPY,payable,1355251.14
2025-10-09,Entity C,CAD,payable,1388148.64
2025-10-10,Entity A,USD,payable,1019643.08
2025-10-10,Entity A,EUR,payable,1321484.85
2025-10-10,Entity A,GBP,payable,1432764.69
2025-10-10,Entity A,JPY,payable,1327000.96
2025-10-10,Entity A,CAD,payable,1349698.87
2025-10-10,Entity B,USD,payable,1357446.16
2025-10-10,Entity B,EUR,payable,1366163.46
2025-10-10,Entity B,GBP,payable,1358424.23
2025-10-10,Entity B,JPY,payable,1359196.32
2025-10-10,Entity B,CAD,payable,1358540.96
2025-10-10,Entity C,USD,payable,1289416.27
2025-10-10,Entity C,EUR,payable,1411996.84
2025-10-10,Entity C,GBP,payable,1486708.93
2025-10-10,Entity C,JPY,payable,1384194.31
2025-10-10,Entity C,CAD,payable,1326833.43
2025-10-11,Entity A,USD,payable,1272061.98
2025-10-11,Entity A,EUR,payable,1337970.48
2025-10-11,Entity A,GBP,payable,1328862.3
2025-10-11,Entity A,JPY,payable,1302071.92
2025-10-11,Entity A,CAD,payable,1343579.7
2025-10-11,Entity B,USD,payable,1230888.12
2025-10-11,Entity B,EUR,payable,1343606.01
2025-10-11,Entity B,GBP,payable,1322953.97
2025-10-11,Entity B,JPY,payable,1273605.6
2025-10-11,Entity B,CAD,payable,1256110.56
2025-10-11,Entity C,USD,payable,1318296.61
2025-10-11,Entity C,EUR,payable,1369733.05
2025-10-11,Entity C,GBP,payable,1304319.79
2025-10-11,Entity C,JPY,payable,1279336.12
2025-10-11,Entity C,CAD,payable,1321095.05
2025-10-12,Entity A,USD,payable,1305188.6
2025-10-12,Entity A,EUR,payable,1249605.72
2025-10-12,Entity A,GBP,payable,1253929.81
2025-10-12,Entity A,JPY,payable,1281265.67
2025-10-12,Entity A,CAD,payable,1251256.03
2025-10-12,Entity B,USD,payable,1201114.94
2025-10-12,Entity B,EUR,payable,1162571.13
2025-10-12,Entity B,GBP,payable,1195487.6
2025-10-12,Entity B,JPY,payable,1188164.68
2025-10-12,Entity B,CAD,payable,1258726.05
2025-10-12,Entity C,USD,payable,954727.18
2025-10-12,Entity C,EUR,payable,1239376.61
2025-10-12,Entity C,GBP,payable,1274968.78
2025-10-12,Entity C,JPY,payable,1222031.91
2025-10-12,Entity C,CAD,payable,1283097.06
2025-10-13,Entity A,USD,payable,1189160.84
2025-10-13,Entity A,EUR,payable,1120575.52
2025-10-13,Entity A,GBP,payable,1226489.43
2025-10-13,Entity A,JPY,payable,1231554.14
2025-10-13,Entity A,CAD,payable,1204795.78
2025-10-13,Entity B,USD,payable,1139040.81
2025-10-13,Entity B,EUR,payable,1157263.77
2025-10-13,Entity B,GBP,payable,1175321.41
2025-10-13,Entity B,JPY,payable,1141355.91
2025-10-13,Entity B,CAD,payable,1237198.19
2025-10-13,Entity C,USD,payable,1175277.38
2025-10-13,Entity C,EUR,payable,1061370.4
2025-10-13,Entity C,GBP,payable,1183078.56
2025-10-13,Entity C,JPY,payable,1155578.03
2025-10-13,Entity C,CAD,payable,1166507.26
2025-10-14,Entity A,USD,payable,1135958.58
2025-10-14,Entity A,EUR,payable,1182985.21
2025-10-14,Entity A,GBP,payable,1195490.87
2025-10-14,Entity A,JPY,payable,1162025.48
2025-10-14,Entity A,CAD,payable,1137130.91
2025-10-14,Entity B,USD,payable,1149049.87
2025-10-14,Entity B,EUR,payable,1151487.34
2025-10-14,Entity B,GBP,payable,1118606.16
2025-10-14,Entity B,JPY,payable,1173860.5
2025-10-14,Entity B,CAD,payable,1169105.05
2025-10-14,Entity C,USD,payable,1212321.01
2025-10-14,Entity C,EUR,payable,1200917.35
2025-10-14,Entity C,GBP,payable,1123276.36
2025-10-14,Entity C,JPY,payable,1183515.29
2025-10-14,Entity C,CAD,payable,1112665.22
2025-10-15,Entity A,USD,payable,1196426.79
2025-10-15,Entity A,EUR,payable,1147924.94
2025-10-15,Entity A,GBP,payable,1127659.37
2025-10-15,Entity A,JPY,payable,1179791.32
2025-10-15,Entity A,CAD,payable,1061606.82
2025-10-15,Entity B,USD,payable,1098550.48
2025-10-15,Entity B,EUR,payable,1161489.83
2025-10-15,Entity B,GBP,payable,1171887.17
2025-10-15,Entity B,JPY,payable,1153816.75
2025-10-15,Entity B,CAD,payable,782023.84
2025-10-15,Entity C,USD,payable,1135873.83
2025-10-15,Entity C,EUR,payable,1193246.39
2025-10-15,Entity C,GBP,payable,1185594.83
2025-10-15,Entity C,JPY,payable,1124518.53
2025-10-15,Entity C,CAD,payable,1167990.39
2025-10-16,Entity A,USD,payable,1149948.55
2025-10-16,Entity A,EUR,payable,1215307.22
2025-10-16,Entity A,GBP,payable,1160533.26
2025-10-16,Entity A,JPY,payable,1185276.92
2025-10-16,Entity A,CAD,payable,1183550.14
2025-10-16,Entity B,USD,payable,1194005.26
2025-10-16,Entity B,EUR,payable,1255644.3
2025-10-16,Entity B,GBP,payable,1179503.68
2025-10-16,Entity B,JPY,payable,1237859.19
2025-10-16,Entity B,CAD,payable,1208341.98
2025-10-16,Entity C,USD,payable,1245878.2
2025-10-16,Entity C,EUR,payable,1175604.67
2025-10-16,Entity C,GBP,payable,1216987.55
2025-10-16,Entity C,JPY,payable,1186771.38
2025-10-16,Entity C,CAD,payable,1069566.38
2025-10-17,Entity A,USD,payable,1134630.21
2025-10-17,Entity A,EUR,payable,1201519.03
2025-10-17,Entity A,GBP,payable,1198874.55
2025-10-17,Entity A,JPY,payable,1126424.86
2025-10-17,Entity A,CAD,payable,1187038.65
2025-10-17,Entity B,USD,payable,897757.12
2025-10-17,Entity B,EUR,payable,1176837.33
2025-10-17,Entity B,GBP,payable,1263944.23
2025-10-17,Entity B,JPY,payable,1159433.37
2025-10-17,Entity B,CAD,payable,1184574.19
2025-10-17,Entity C,USD,payable,1224464.22
2025-10-17,Entity C,EUR,payable,1153884.19
2025-10-17,Entity C,GBP,payable,1137909.23
2025-10-17,Entity C,JPY,payable,1188373.44
2025-10-17,Entity C,CAD,payable,1106500.89
2025-10-18,Entity A,USD,payable,1116612.97
2025-10-18,Entity A,EUR,payable,1137930.76
2025-10-18,Entity A,GBP,payable,1117331.14
2025-10-18,Entity A,JPY,payable,1066391.18
2025-10-18,Entity A,CAD,payable,1191896.33
2025-10-18,Entity B,USD,payable,1132270.74
2025-10-18,Entity B,EUR,payable,1185375.3
2025-10-18,Entity B,GBP,payable,1117727.76
2025-10-18,Entity B,JPY,payable,911662.45
2025-10-18,Entity B,CAD,payable,1138896.45
2025-10-18,Entity C,USD,payable,1046759.26
2025-10-18,Entity C,EUR,payable,1078439.24
2025-10-18,Entity C,GBP,payable,1148691.14
2025-10-18,Entity C,JPY,payable,1190154.44
2025-10-18,Entity C,CAD,payable,1082479.77
2025-10-19,Entity A,USD,payable,853230.61
2025-10-19,Entity A,EUR,payable,993492.99
2025-10-19,Entity A,GBP,payable,1133746.16
2025-10-19,Entity A,JPY,payable,1012529.27
2025-10-19,Entity A,CAD,payable,1066446.48
2025-10-19,Entity B,USD,payable,1100613.31
2025-10-19,Entity B,EUR,payable,1080977.18
2025-10-19,Entity B,GBP,payable,1061722.33
2025-10-19,Entity B,JPY,payable,996041.86
2025-10-19,Entity B,CAD,payable,760516.5
2025-10-19,Entity C,USD,payable,1071620.51
2025-10-19,Entity C,EUR,payable,1100829.76
2025-10-19,Entity C,GBP,payable,1091591.18
2025-10-19,Entity C,JPY,payable,1093042.43
2025-10-19,Entity C,CAD,payable,1129923.77
2025-10-20,Entity A,USD,payable,1070979.94
2025-10-20,Entity A,EUR,payable,1019629.19
2025-10-20,Entity A,GBP,payable,1025875.33
2025-10-20,Entity A,JPY,payable,1049963.58
2025-10-20,Entity A,CAD,payable,1031373.03
2025-10-20,Entity B,USD,payable,1054132.97
2025-10-20,Entity B,EUR,payable,936713.22
2025-10-20,Entity B,GBP,payable,1101158.18
2025-10-20,Entity B,JPY,payable,1028367.18
2025-10-20,Entity B,CAD,payable,961027.43
2025-10-20,Entity C,USD,payable,989374.31
2025-10-20,Entity C,EUR,payable,940752.96
2025-10-20,Entity C,GBP,payable,982316.64
2025-10-20,Entity C,JPY,payable,1020236.1
2025-10-20,Entity C,CAD,payable,1086514.63
2025-10-21,Entity A,USD,payable,1054738.81
2025-10-21,Entity A,EUR,payable,1047626.25
2025-10-21,Entity A,GBP,payable,992907.65
2025-10-21,Entity A,JPY,payable,1005332.41
2025-10-21,Entity A,CAD,payable,1008434.72
2025-10-21,Entity B,USD,payable,1010066.68
2025-10-21,Entity B,EUR,payable,1024250.35
2025-10-21,Entity B,GBP,payable,1027271.38
2025-10-21,Entity B,JPY,payable,1024748.69
2025-10-21,Entity B,CAD,payable,688972.03
2025-10-21,Entity C,USD,payable,1043713.95
2025-10-21,Entity C,EUR,payable,1022427.21
2025-10-21,Entity C,GBP,payable,1036652.96
2025-10-21,Entity C,JPY,payable,994350.26
2025-10-21,Entity C,CAD,payable,1110178.43
2025-10-22,Entity A,USD,payable,1058401.7
2025-10-22,Entity A,EUR,payable,1065764.05
2025-10-22,Entity A,GBP,payable,1053409.2
2025-10-22,Entity A,JPY,payable,1164480.73
2025-10-22,Entity A,CAD,payable,1114657.73
2025-10-22,Entity B,USD,payable,1055077.84
2025-10-22,Entity B,EUR,payable,1136790.78
2025-10-22,Entity B,GBP,payable,1100569.47
2025-10-22,Entity B,JPY,payable,1102831.66
2025-10-22,Entity B,CAD,payable,794059.08
2025-10-22,Entity C,USD,payable,1106409.43
2025-10-22,Entity C,EUR,payable,1065136.88
2025-10-22,Entity C,GBP,payable,1118609.97
2025-10-22,Entity C,JPY,payable,1089117.2
2025-10-22,Entity C,CAD,payable,881226.87
2025-10-23,Entity A,USD,payable,1115164.89
2025-10-23,Entity A,EUR,payable,1148553.32
2025-10-23,Entity A,GBP,payable,1164969.51
2025-10-23,Entity A,JPY,payable,1186332.39
2025-10-23,Entity A,CAD,payable,1127796.11
2025-10-23,Entity B,USD,payable,1187576.01
2025-10-23,Entity B,EUR,payable,1044704.32
2025-10-23,Entity B,GBP,payable,1124206.5
2025-10-23,Entity B,JPY,payable,1116043.57
2025-10-23,Entity B,CAD,payable,778214.97
2025-10-23,Entity C,USD,payable,1144407.88
2025-10-23,Entity C,EUR,payable,1133021.53
2025-10-23,Entity C,GBP,payable,1162878.45
2025-10-23,Entity C,JPY,payable,1205609.84
2025-10-23,Entity C,CAD,payable,1204389.71
2025-10-24,Entity A,USD,payable,1189574.54
2025-10-24,Entity A,EUR,payable,1180435.53
2025-10-24,Entity A,GBP,payable,1190133.36
2025-10-24,Entity A,JPY,payable,1196184.23
2025-10-24,Entity A,CAD,payable,1173092.02
2025-10-24,Entity B,USD,payable,1190805.67
2025-10-24,Entity B,EUR,payable,1120878.77
2025-10-24,Entity B,GBP,payable,1187077.91
2025-10-24,Entity B,JPY,payable,1202896.49
2025-10-24,Entity B,CAD,payable,1164230.27
2025-10-24,Entity C,USD,payable,1180005.05
2025-10-24,Entity C,EUR,payable,1139363.74
2025-10-24,Entity C,GBP,payable,1133811.41
2025-10-24,Entity C,JPY,payable,1192256.55
2025-10-24,Entity C,CAD,payable,1154641.43
2025-10-25,Entity A,USD,payable,1104392.21
2025-10-25,Entity A,EUR,payable,1130994.1
2025-10-25,Entity A,GBP,payable,1136810.07
2025-10-25,Entity A,JPY,payable,1206448.46
2025-10-25,Entity A,CAD,payable,1182629.8
2025-10-25,Entity B,USD,payable,1140601.15
2025-10-25,Entity B,EUR,payable,1151954.6
2025-10-25,Entity B,GBP,payable,1227948.61
2025-10-25,Entity B,JPY,payable,1212909.33
2025-10-25,Entity B,CAD,payable,1130742.82
2025-10-25,Entity C,USD,payable,1222006.27
2025-10-25,Entity C,EUR,payable,1172240.08
2025-10-25,Entity C,GBP,payable,1207449.7
2025-10-25,Entity C,JPY,payable,1168932.92
2025-10-25,Entity C,CAD,payable,1222898.4
2025-10-26,Entity A,USD,payable,1104971.65
2025-10-26,Entity A,EUR,payable,905857.25
2025-10-26,Entity A,GBP,payable,895996.93
2025-10-26,Entity A,JPY,payable,1152652.33
2025-10-26,Entity A,CAD,payable,1178742.93
2025-10-26,Entity B,USD,payable,1194153.02
2025-10-26,Entity B,EUR,payable,1180567.83
2025-10-26,Entity B,GBP,payable,1160996.49
2025-10-26,Entity B,JPY,payable,1152979.06
2025-10-26,Entity B,CAD,payable,1137648.05
2025-10-26,Entity C,USD,payable,1159755.38
2025-10-26,Entity C,EUR,payable,1209742.67
2025-10-26,Entity C,GBP,payable,1118135.99
2025-10-26,Entity C,JPY,payable,1135273.22
2025-10-26,Entity C,CAD,payable,1148336.08
2025-10-27,Entity A,USD,payable,1189554.88
2025-10-27,Entity A,EUR,payable,1158449.67
2025-10-27,Entity A,GBP,payable,1188856.85
2025-10-27,Entity A,JPY,payable,1190881.97
2025-10-27,Entity A,CAD,payable,1173199.04
2025-10-27,Entity B,USD,payable,1106957.83
2025-10-27,Entity B,EUR,payable,1215961.33
2025-10-27,Entity B,GBP,payable,1206012.8
2025-10-27,Entity B,JPY,payable,1152059.17
2025-10-27,Entity B,CAD,payable,1094246.76
2025-10-27,Entity C,USD,payable,1087097.65
2025-10-27,Entity C,EUR,payable,1159690.2
2025-10-27,Entity C,GBP,payable,1121447.55
2025-10-27,Entity C,JPY,payable,1080830.01
2025-10-27,Entity C,CAD,payable,1086342.94
2025-10-28,Entity A,USD,payable,1174290.81
2025-10-28,Entity A,EUR,payable,1200887.29
2025-10-28,Entity A,GBP,payable,1249318.63
2025-10-28,Entity A,JPY,payable,1212458.94
2025-10-28,Entity A,CAD,payable,1177833.93
2025-10-28,Entity B,USD,payable,1208288.09
2025-10-28,Entity B,EUR,payable,878341.85
2025-10-28,Entity B,GBP,payable,1222671.92
2025-10-28,Entity B,JPY,payable,1310506.36
2025-10-28,Entity B,CAD,payable,1151973.16
2025-10-28,Entity C,USD,payable,1124665.98
2025-10-28,Entity C,EUR,payable,1177366.5
2025-10-28,Entity C,GBP,payable,1130370.58
2025-10-28,Entity C,JPY,payable,1133391.62
2025-10-28,Entity C,CAD,payable,1153037.52
2025-10-29,Entity A,USD,payable,1235099.2
2025-10-29,Entity A,EUR,payable,1233802.03
2025-10-29,Entity A,GBP,payable,1292715.51
2025-10-29,Entity A,JPY,payable,1047744.46
2025-10-29,Entity A,CAD,payable,1264806.17
2025-10-29,Entity B,USD,payable,1288493.35
2025-10-29,Entity B,EUR,payable,1089189.23
2025-10-29,Entity B,GBP,payable,1194324.04
2025-10-29,Entity B,JPY,payable,1176590.53
2025-10-29,Entity B,CAD,payable,1285831.45
2025-10-29,Entity C,USD,payable,1291667.32
2025-10-29,Entity C,EUR,payable,1354555.56
2025-10-29,Entity C,GBP,payable,1278310.55
2025-10-29,Entity C,JPY,payable,1304776.34
2025-10-29,Entity C,CAD,payable,1264167.85
2025-10-30,Entity A,USD,payable,1361409.47
2025-10-30,Entity A,EUR,payable,1416210.66
2025-10-30,Entity A,GBP,payable,1264560.67
2025-10-30,Entity A,JPY,payable,1366065.04
2025-10-30,Entity A,CAD,payable,1201271.25
2025-10-30,Entity B,USD,payable,1360801.75
2025-10-30,Entity B,EUR,payable,1378266.49
2025-10-30,Entity B,GBP,payable,1366562.24
2025-10-30,Entity B,JPY,payable,1342846.87
2025-10-30,Entity B,CAD,payable,1301959.5
2025-10-30,Entity C,USD,payable,1416631.98
2025-10-30,Entity C,EUR,payable,1316591.98
2025-10-30,Entity C,GBP,payable,1378692.86
2025-10-30,Entity C,JPY,payable,1297492.31
2025-10-30,Entity C,CAD,payable,1340906.44
2025-10-31,Entity A,USD,payable,1428781.75
2025-10-31,Entity A,EUR,payable,1379075.7
2025-10-31,Entity A,GBP,payable,1034249.52
2025-10-31,Entity A,JPY,payable,1437140.73
2025-10-31,Entity A,CAD,payable,1389415.0
2025-10-31,Entity B,USD,payable,1391378.02
2025-10-31,Entity B,EUR,payable,1378439.76
2025-10-31,Entity B,GBP,payable,1209749.25
2025-10-31,Entity B,JPY,payable,1372215.51
2025-10-31,Entity B,CAD,payable,1433790.78
2025-10-31,Entity C,USD,payable,1437009.17
2025-10-31,Entity C,EUR,payable,1324223.13
2025-10-31,Entity C,GBP,payable,1361150.29
2025-10-31,Entity C,JPY,payable,1410566.87
2025-10-31,Entity C,CAD,payable,1411183.53
2025-11-01,Entity A,USD,payable,1470682.25
2025-11-01,Entity A,EUR,payable,1344400.21
2025-11-01,Entity A,GBP,payable,1427431.48
2025-11-01,Entity A,JPY,payable,1395595.73
2025-11-01,Entity A,CAD,payable,1315095.31
2025-11-01,Entity B,USD,payable,1358792.14
2025-11-01,Entity B,EUR,payable,1391205.87
2025-11-01,Entity B,GBP,payable,1312530.08
2025-11-01,Entity B,JPY,payable,1297748.51
2025-11-01,Entity B,CAD,payable,1310255.05
2025-11-01,Entity C,USD,payable,1391070.09
2025-11-01,Entity C,EUR,payable,1361318.06
2025-11-01,Entity C,GBP,payable,1355906.52
2025-11-01,Entity C,JPY,payable,1357279.87
2025-11-01,Entity C,CAD,payable,1323739.85
2025-11-02,Entity A,USD,payable,1329614.66
2025-11-02,Entity A,EUR,payable,1275054.86
2025-11-02,Entity A,GBP,payable,1395376.43
2025-11-02,Entity A,JPY,payable,1415563.98
2025-11-02,Entity A,CAD,payable,1254828.24
2025-11-02,Entity B,USD,payable,1329105.6
2025-11-02,Entity B,EUR,payable,1331710.33
2025-11-02,Entity B,GBP,payable,1340891.41
2025-11-02,Entity B,JPY,payable,1387932.0
2025-11-02,Entity B,CAD,payable,1329222.35
2025-11-02,Entity C,USD,payable,1344340.73
2025-11-02,Entity C,EUR,payable,1467032.98
2025-11-02,Entity C,GBP,payable,1343419.07
2025-11-02,Entity C,JPY,payable,1418520.38
2025-11-02,Entity C,CAD,payable,1367950.29
2025-11-03,Entity A,USD,payable,1306814.44
2025-11-03,Entity A,EUR,payable,1300133.44
2025-11-03,Entity A,GBP,payable,1328671.9
2025-11-03,Entity A,JPY,payable,1283903.88
2025-11-03,Entity A,CAD,payable,1294408.16
2025-11-03,Entity B,USD,payable,1312040.38
2025-11-03,Entity B,EUR,payable,1340696.54
2025-11-03,Entity B,GBP,payable,1402002.69
2025-11-03,Entity B,JPY,payable,1309564.63
2025-11-03,Entity B,CAD,payable,1347423.52
2025-11-03,Entity C,USD,payable,1263846.89
2025-11-03,Entity C,EUR,payable,1371374.35
2025-11-03,Entity C,GBP,payable,1260095.5
2025-11-03,Entity C,JPY,payable,1360898.26
2025-11-03,Entity C,CAD,payable,1325725.8
2025-11-04,Entity A,USD,payable,1343042.28
2025-11-04,Entity A,EUR,payable,1335857.81
2025-11-04,Entity A,GBP,payable,1295818.29
2025-11-04,Entity A,JPY,payable,1297937.57
2025-11-04,Entity A,CAD,payable,1381329.2
2025-11-04,Entity B,USD,payable,1348345.87
2025-11-04,Entity B,EUR,payable,1064414.23
2025-11-04,Entity B,GBP,payable,1351550.6
2025-11-04,Entity B,JPY,payable,1366918.01
2025-11-04,Entity B,CAD,payable,1449065.51
2025-11-04,Entity C,USD,payable,1308124.68
2025-11-04,Entity C,EUR,payable,1303051.68
2025-11-04,Entity C,GBP,payable,1317673.75
2025-11-04,Entity C,JPY,payable,1349154.12
2025-11-04,Entity C,CAD,payable,1278837.55
2025-11-05,Entity A,USD,payable,1396471.85
2025-11-05,Entity A,EUR,payable,1463320.17
2025-11-05,Entity A,GBP,payable,1401634.58
2025-11-05,Entity A,JPY,payable,1383870.87
2025-11-05,Entity A,CAD,payable,1370851.87
2025-11-05,Entity B,USD,payable,1431518.75
2025-11-05,Entity B,EUR,payable,1362544.97
2025-11-05,Entity B,GBP,payable,1469434.12
2025-11-05,Entity B,JPY,payable,1472912.67
2025-11-05,Entity B,CAD,payable,1405848.32
2025-11-05,Entity C,USD,payable,1395117.68
2025-11-05,Entity C,EUR,payable,1436804.68
2025-11-05,Entity C,GBP,payable,1439370.22
2025-11-05,Entity C,JPY,payable,1363338.62
2025-11-05,Entity C,CAD,payable,1374516.08
2025-11-06,Entity A,USD,payable,1383874.47
2025-11-06,Entity A,EUR,payable,1453130.96
2025-11-06,Entity A,GBP,payable,1463433.48
2025-11-06,Entity A,JPY,payable,1382771.34
2025-11-06,Entity A,CAD,payable,1418560.41
2025-11-06,Entity B,USD,payable,1382878.21
2025-11-06,Entity B,EUR,payable,1400816.37
2025-11-06,Entity B,GBP,payable,1458809.05
2025-11-06,Entity B,JPY,payable,1407429.08
2025-11-06,Entity B,CAD,payable,1424735.33
2025-11-06,Entity C,USD,payable,1371675.9
2025-11-06,Entity C,EUR,payable,1444247.97
2025-11-06,Entity C,GBP,payable,1434997.43
2025-11-06,Entity C,JPY,payable,1239644.85
2025-11-06,Entity C,CAD,payable,1429207.79
2025-11-07,Entity A,USD,payable,1504072.88
2025-11-07,Entity A,EUR,payable,1498208.99
2025-11-07,Entity A,GBP,payable,1372370.0
2025-11-07,Entity A,JPY,payable,1360077.57
2025-11-07,Entity A,CAD,payable,1437398.34
2025-11-07,Entity B,USD,payable,1409472.08
2025-11-07,Entity B,EUR,payable,1388718.43
2025-11-07,Entity B,GBP,payable,1437044.32
2025-11-07,Entity B,JPY,payable,1256330.85
2025-11-07,Entity B,CAD,payable,1402840.75
2025-11-07,Entity C,USD,payable,1408097.39
2025-11-07,Entity C,EUR,payable,1414847.87
2025-11-07,Entity C,GBP,payable,1407591.0
2025-11-07,Entity C,JPY,payable,1391373.29
2025-11-07,Entity C,CAD,payable,1434747.83
2025-11-08,Entity A,USD,payable,1327324.64
2025-11-08,Entity A,EUR,payable,1424177.05
2025-11-08,Entity A,GBP,payable,1388504.87
2025-11-08,Entity A,JPY,payable,1403202.15
2025-11-08,Entity A,CAD,payable,1367657.2
2025-11-08,Entity B,USD,payable,1371616.59
2025-11-08,Entity B,EUR,payable,1397807.3
2025-11-08,Entity B,GBP,payable,1339742.72
2025-11-08,Entity B,JPY,payable,1371985.13
2025-11-08,Entity B,CAD,payable,1351920.21
2025-11-08,Entity C,USD,payable,1350682.0
2025-11-08,Entity C,EUR,payable,1301911.22
2025-11-08,Entity C,GBP,payable,1439877.81
2025-11-08,Entity C,JPY,payable,1358843.2
2025-11-08,Entity C,CAD,payable,1432839.79
2025-11-09,Entity A,USD,payable,1354486.46
2025-11-09,Entity A,EUR,payable,1260294.78
2025-11-09,Entity A,GBP,payable,1268198.31
2025-11-09,Entity A,JPY,payable,1414154.88
2025-11-09,Entity A,CAD,payable,1381771.8
2025-11-09,Entity B,USD,payable,1310474.02
2025-11-09,Entity B,EUR,payable,1322029.69
2025-11-09,Entity B,GBP,payable,1286500.91
2025-11-09,Entity B,JPY,payable,1329028.87
2025-11-09,Entity B,CAD,payable,1283047.49
2025-11-09,Entity C,USD,payable,1230440.61
2025-11-09,Entity C,EUR,payable,1258872.53
2025-11-09,Entity C,GBP,payable,1312578.47
2025-11-09,Entity C,JPY,payable,1266492.07
2025-11-09,Entity C,CAD,payable,1309043.66
2025-11-10,Entity A,USD,payable,1209928.38
2025-11-10,Entity A,EUR,payable,1221620.66
2025-11-10,Entity A,GBP,payable,1287041.43
2025-11-10,Entity A,JPY,payable,1262814.04
2025-11-10,Entity A,CAD,payable,1252528.24
2025-11-10,Entity B,USD,payable,1288073.38
2025-11-10,Entity B,EUR,payable,1272139.17
2025-11-10,Entity B,GBP,payable,1310777.35
2025-11-10,Entity B,JPY,payable,1234520.45
2025-11-10,Entity B,CAD,payable,1235729.42
2025-11-10,Entity C,USD,payable,881721.48
2025-11-10,Entity C,EUR,payable,1304596.97
2025-11-10,Entity C,GBP,payable,1201529.24
2025-11-10,Entity C,JPY,payable,1280028.98
2025-11-10,Entity C,CAD,payable,1318767.99
2025-11-11,Entity A,USD,payable,1275791.14
2025-11-11,Entity A,EUR,payable,1160785.92
2025-11-11,Entity A,GBP,payable,1209944.74
2025-11-11,Entity A,JPY,payable,1225798.8
2025-11-11,Entity A,CAD,payable,1275875.08
2025-11-11,Entity B,USD,payable,1182212.14
2025-11-11,Entity B,EUR,payable,1194719.4
2025-11-11,Entity B,GBP,payable,1171270.81
2025-11-11,Entity B,JPY,payable,1202444.85
2025-11-11,Entity B,CAD,payable,1185412.6
2025-11-11,Entity C,USD,payable,1047085.86
2025-11-11,Entity C,EUR,payable,1209581.77
2025-11-11,Entity C,GBP,payable,1342153.07
2025-11-11,Entity C,JPY,payable,1239363.1
2025-11-11,Entity C,CAD,payable,1280144.12
2025-11-12,Entity A,USD,payable,1261283.79
2025-11-12,Entity A,EUR,payable,1271955.33
2025-11-12,Entity A,GBP,payable,1238314.05
2025-11-12,Entity A,JPY,payable,1259803.08
2025-11-12,Entity A,CAD,payable,1273499.15
2025-11-12,Entity B,USD,payable,1228861.61
2025-11-12,Entity B,EUR,payable,1248900.23
2025-11-12,Entity B,GBP,payable,1249662.8
2025-11-12,Entity B,JPY,payable,1285056.13
2025-11-12,Entity B,CAD,payable,1209358.71
2025-11-12,Entity C,USD,payable,1249938.31
2025-11-12,Entity C,EUR,payable,1328480.22
2025-11-12,Entity C,GBP,payable,1298562.41
2025-11-12,Entity C,JPY,payable,1305967.16
2025-11-12,Entity C,CAD,payable,1252977.27
2025-11-13,Entity A,USD,payable,1281363.04
2025-11-13,Entity A,EUR,payable,1308612.58
2025-11-13,Entity A,GBP,payable,1330933.36
2025-11-13,Entity A,JPY,payable,1190459.02
2025-11-13,Entity A,CAD,payable,1215905.48
2025-11-13,Entity B,USD,payable,1320900.9
2025-11-13,Entity B,EUR,payable,1032734.3
2025-11-13,Entity B,GBP,payable,1241654.3
2025-11-13,Entity B,JPY,payable,1284950.09
2025-11-13,Entity B,CAD,payable,1213388.16
2025-11-13,Entity C,USD,payable,1248537.72
2025-11-13,Entity C,EUR,payable,1266073.96
2025-11-13,Entity C,GBP,payable,1308334.75
2025-11-13,Entity C,JPY,payable,1245394.33
2025-11-13,Entity C,CAD,payable,1313054.03
2025-11-14,Entity A,USD,payable,999028.15
2025-11-14,Entity A,EUR,payable,1225851.36
2025-11-14,Entity A,GBP,payable,1239170.51
2025-11-14,Entity A,JPY,payable,1281846.44
2025-11-14,Entity A,CAD,payable,1229989.62
2025-11-14,Entity B,USD,payable,1250880.91
2025-11-14,Entity B,EUR,payable,1267035.73
2025-11-14,Entity B,GBP,payable,1282492.58
2025-11-14,Entity B,JPY,payable,1179977.94
2025-11-14,Entity B,CAD,payable,1279675.0
2025-11-14,Entity C,USD,payable,1241736.22
2025-11-14,Entity C,EUR,payable,1279383.49
2025-11-14,Entity C,GBP,payable,1010818.53
2025-11-14,Entity C,JPY,payable,1309446.07
2025-11-14,Entity C,CAD,payable,1304701.44
2025-11-15,Entity A,USD,payable,1227083.2
2025-11-15,Entity A,EUR,payable,1275681.66
